id;spkid;full_name;pdes;name;prefix;neo;pha;H;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms
a0000324;2000324;   324 Bamberga;324;Bamberga;;N;N;7;220.691;0.05;1.441;JPL 139;2459000.5;59000;20200531;J2000;0.34097127;2.680584607;1.76658227;11.1042971;327.8555735;44.23411007;179.7168773;3.594586944;0.224574166;2458200.244;20180322.74;1603.033897;4.388867617;0.783922;305.0789247;1.8096E-08;2.9682E-09;4.8882E-08;2.3698E-06;0.000011288;0.000011878;4.4146E-06;3.9803E-09;3.73E-10;0.000018671;2.6625E-06;MBA;0.55686
a0000325;2000325;   325 Heidelberga;325;Heidelberga;;N;N;8.7;75.72;0.1068;1.7;JPL 63;2459000.5;59000;20200531;J2000;0.153589732;3.224122759;2.728930609;8.548029837;344.3566926;69.49691921;246.0539986;3.719314909;0.170249843;2459669.787;20220331.29;2114.539396;5.789293349;1.75466;682.8610322;4.119E-08;1.6276E-08;1.2828E-07;3.9329E-06;0.000029673;0.000033275;0.000015389;1.8776E-08;1.2892E-09;0.000093081;0.000016012;OMB;0.36633
a0000326;2000326;   326 Tamara;326;Tamara;;N;N;9.4;93;0.0368;1.7;96;2459000.5;59000;20200531;J2000;0.190346291;2.317135897;1.876077674;23.7262554;32.18532653;238.4982842;57.38668578;2.75819412;0.279432435;2458795.131;20191107.63;1288.325743;3.527243649;0.943809;367.3021485;3.9775E-08;6.1373E-09;9.321E-08;5.1024E-06;9.4833E-06;0.000016589;0.000015656;7.3055E-09;1.1102E-09;0.000055683;5.1185E-06;MBA;0.45817
a0000327;2000327;   327 Columbia;327;Columbia;;N;N;10;30.291;0.214;4.049;JPL 35;2459000.5;59000;20200531;J2000;0.06097356;2.776816332;2.607503954;7.14031843;354.7595926;307.3855366;150.4300908;2.94612871;0.213001833;2458294.262;20180624.76;1690.126298;4.627313615;1.60014;622.7264838;3.5906E-08;9.8274E-09;9.8526E-08;4.1715E-06;0.000031422;0.000048178;0.000037956;1.0427E-08;1.1307E-09;0.00017782;8.9722E-06;MBA;0.38629
a0000328;2000328;   328 Gudrun;328;Gudrun;;N;N;8.8;145.68;0.025;0.69;JPL 33;2459000.5;59000;20200531;J2000;0.106008454;3.113032485;2.783024724;16.1125555;351.9273739;106.1438568;214.5575176;3.443040246;0.179443857;2459811.018;20220819.52;2006.198521;5.492672199;1.85111;720.3964787;3.7849E-08;1.6839E-08;1.1663E-07;5.2068E-06;0.000015542;0.000029577;0.000024347;1.8624E-08;1.456E-09;0.00013545;0.000016278;MBA;0.36438
a0000329;2000329;   329 Svea;329;Svea;;N;N;9.6;81.057;0.039;0.5;JPL 59;2459000.5;59000;20200531;J2000;0.024376515;2.47686901;2.416491576;15.87905504;178.4646611;54.91734454;277.4964097;2.537246443;0.252842173;2459326.805;20210422.3;1423.813105;3.89818783;1.43269;557.5599673;3.0951E-08;6.2781E-09;7.8957E-08;3.2873E-06;0.000013205;0.000079339;0.00007824;6.4311E-09;9.6131E-10;0.00030963;5.4134E-06;MBA;0.42024
a0000330;2000330;   330 Adalberta (A910 CB);330;Adalberta;;N;N;12.4;9.111;0.256;0.303;JPL 37;2459000.5;59000;20200531;J2000;0.25283448;2.468498308;1.844376823;6.757077701;137.1168117;259.1022566;229.1603775;3.092619793;0.254129349;2459515.354;20211027.85;1416.601436;3.878443356;0.865397;336.7865505;3.3623E-08;7.759E-09;8.5094E-08;3.6438E-06;0.000029994;0.000030793;8.1856E-06;9.7207E-09;1.1982E-09;0.000033358;0.000006679;MBA;0.44215
a0000331;2000331;   331 Etheridgea;331;Etheridgea;;N;N;9.7;74.92;0.0447;2.7;JPL 36;2459000.5;59000;20200531;J2000;0.096131825;3.024877384;2.734090399;6.036706053;21.86304709;333.4094973;350.3552052;3.315664369;0.187345131;2459051.981;20200721.48;1921.587165;5.261018931;1.73146;673.8322882;3.7075E-08;1.2562E-08;1.1152E-07;4.1478E-06;0.000038523;0.000043892;0.000022312;1.3769E-08;1.167E-09;0.0001192;0.00001197;MBA;0.44745
a0000332;2000332;   332 Siri;332;Siri;;N;N;9.7;40.37;0.1719;1.8;JPL 41;2459000.5;59000;20200531;J2000;0.088073462;2.774153085;2.529823819;2.844655497;31.55964138;297.5986355;123.6895216;3.01848235;0.213308637;2458420.638;20181029.14;1687.695378;4.62065812;1.52028;591.6473676;3.5543E-08;9.0304E-09;9.797E-08;4.0304E-06;0.000077521;0.000080858;0.000023389;9.8257E-09;1.0415E-09;0.00010966;8.2406E-06;MBA;0.45089
a0000333;2000333;   333 Badenia (1892 A);333;Badenia;;N;N;9.4;72.199;0.047;0.259;JPL 41;2459000.5;59000;20200531;J2000;0.159480208;3.130698909;2.631414395;3.739315203;353.1646042;22.7854783;20.07031104;3.629983423;0.177927109;2458887.699;20200208.2;2023.300457;5.53949475;1.63313;635.5652021;3.5216E-08;1.1519E-08;1.1063E-07;4.3576E-06;0.000056729;0.000058003;0.00001239;1.3356E-08;9.8198E-10;0.000069663;0.000011167;MBA;0.46672
a0000334;2000334;   334 Chicago (1892 L);334;Chicago;;N;N;7.7;198.77;0.041;5.668;JPL 156;2459000.5;59000;20200531;J2000;0.023761487;3.888518956;3.796121962;4.64353468;130.1687311;149.8271095;288.4435811;3.980915949;0.128536877;2459557.2;20211208.7;2800.752662;7.668042881;2.78072;1082.172802;3.882E-08;2.1475E-08;1.5338E-07;4.3748E-06;0.000052;0.00010135;0.000088473;2.1986E-08;1.0648E-09;0.0006893;0.000023202;OMB;0.44673
